enforcement_id,source_url,source_file,action_type_raw,action_type,action_subtype,date_effective,date_no_longer_in_force,date_effective_raw,date_no_longer_in_force_raw,entity_name,entity_type,abn,city,state,postcode,provider_number,other_relevant_info,registration_groups,description_text,support_categories_mentioned,ingested_at_utc,zero_spend_scope,entity_key,canonical_name,source_entity_name,source_entity_names,source_abn,source_state,source_postcode,source_city,source_entity_type,action_count,action_types,first_action_date,most_recent_action_date,most_severe_action,most_severe_action_raw,source_row_count,needs_abn_lookup,resolved_abn,resolved_acn,resolved_entity_name,resolved_entity_type,resolved_state,resolved_postcode,abn_lookup_mode,abn_search_query,abn_search_variants,abn_candidate_count,abn_best_candidate_query,abn_best_candidate_name,abn_best_candidate_score,match_confidence,review_reason,asic_match_basis,asic_company_name,asic_current_name,asic_status,asic_type,asic_class,asic_sub_class,asic_registration_date,asic_deregistration_date,asic_previous_state_of_registration,asic_state_registration_number,asic_current_name_indicator,asic_current_name_start_date,asic_company_abn,asic_company_acn
89f92325257b944cc2dd,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Banning Order,banning_order,permanent,2023-12-18 18:00:00,,2023-12-18 18:00,,Adam Mason,individual,,Lilydale,VIC,3140,,,,"On 11 December 2023 a banning order was made under section 73ZN(2)(a)(iii) of the National Disability Insurance Scheme Act 2013 permanently prohibiting Adam Mason from being involved, either directly or indirectly, in the provision of NDIS supports or services to people with disability from 5pm on 18 December 2023.",,2026-03-30 08:41:33.609896+00:00,True,name_state:adam mason|VIC,adam mason,Adam Mason,Adam Mason,,VIC,3140,Lilydale,individual,1,banning_order,2023-12-18T18:00:00,2023-12-18T18:00:00,banning_order,ER - Banning Order,1,True,23737917839,,"MASON, ADAM",Individual/Sole Trader,VIC,3977,html_fallback,Adam Mason,Adam Mason; adam mason,5,Adam Mason,ADAM MASON,1.0,searched_name_exact,Exact canonical name match from free ABN search.,,,,,,,,,,,,,,,
fb6515747538741bb80d,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Banning Order,banning_order,,2024-08-23 17:00:00,,2024-08-23 17:00,,Adam Morris,individual,,Bonville,NSW,2540,,,,"A banning order was made against Adam Morris under section 73ZN(2)(a)(iii) of the NDIS Act, prohibiting him from being involved in the provision of NDIS funded supports or services to people with disability with effect from 23 August 2024 indefinitely.",,2026-03-30 08:41:33.609896+00:00,True,name_state:adam morris|NSW,adam morris,Adam Morris,Adam Morris,,NSW,2540,Bonville,individual,1,banning_order,2024-08-23T17:00:00,2024-08-23T17:00:00,banning_order,ER - Banning Order,1,True,56499596067,,"MORRIS, ADAM",Individual/Sole Trader,NSW,2230,html_fallback,Adam Morris,Adam Morris; adam morris,4,Adam Morris,Adam Morris,1.0,searched_name_exact,Exact canonical name match from free ABN search.,,,,,,,,,,,,,,,
d639a32275630513607b,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Banning Order,banning_order,,2022-09-05 17:30:00,2024-09-05 17:00:00,2022-09-05 17:30,2024-09-05 17:00,Adel Al Shamare,individual,,Canley Heights,NSW,2166,,,,"On 24 August 2022, a banning order was made under section 73ZN(2A) of the National Disability Insurance Scheme Act 2013 prohibiting Adel AL SHAMARE from being involved in the provision of supports or services to NDIS participants, both directly and indirectly, for a period of two (2) years, effective from 5:00pm on 5 September 2022.",,2026-03-30 08:41:33.609896+00:00,True,name_state:adel al shamare|NSW,adel al shamare,Adel Al Shamare,Adel Al Shamare,,NSW,2166,Canley Heights,individual,1,banning_order,2022-09-05T17:30:00,2022-09-05T17:30:00,banning_order,ER - Banning Order,1,True,,,Adel Al Shamare,,NSW,2166,html_fallback,Adel Al Shamare,Adel Al Shamare; adel al shamare,5,Adel Al Shamare,ADEL AL SHAMARI,0.8533,searched_name_rejected,Best ABN candidate did not clear conservative thresholds.,,,,,,,,,,,,,,,
e90768dc08c47025aa8e,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,,2025-08-13 17:00:00,2025-12-16 17:00:00,2025-08-13 17:00,2025-12-16 17:00,Adelaide Community Options Pty Ltd,provider,42661855410,Richmond,SA,5033,,,,"Adelaide Community Options Pty Ltd is required to take action to address alleged non-compliance with section 73J of the National Disability Insurance Scheme Act 2013. More specifically, Adelaide Community Options Pty Ltd is required by 28 August 2025 to take action to engage an approved quality audit to complete a mid-term audit in accordance with section 13B of the National Disability Insurance Scheme (Provider Registration and Practice Standards) Rules 2018 and by 13 November 2025 to provide the NDIS Commission a copy of the completed mid-term audit report. Date and time of effect: 13 August 2025 from 5pm. Further information: The compliance notice was issued on the basis that a delegate of the Commissioner was satisfied that Adelaide Community Options Pty Ltd. has contravened section 73J of the NDIS Act, by allegedly failing to commence a mid-term audit within 18 months the registration coming into force.",,2026-03-30 08:41:33.609896+00:00,True,abn:42661855410,adelaide community options,Adelaide Community Options Pty Ltd,Adelaide Community Options Pty Ltd,42661855410,SA,5033,Richmond,provider,1,compliance_notice,2025-08-13T17:00:00,2025-08-13T17:00:00,compliance_notice,ER - Compliance notice,1,False,42661855410,661855410,ADELAIDE COMMUNITY OPTIONS PTY LTD,Australian Private Company,SA,5107,html_fallback,,,0,,,0.0,source_abn_exact,,abn_exact,ADELAIDE COMMUNITY OPTIONS PTY LTD,,REGD,APTY,LMSH,PROP,20/08/2022,,,,Y,,42661855410,661855410
e87bdf32afc2902a1555,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,,2025-03-28 17:00:00,,2025-03-28 17:00,,"Adem, Abdulkadir Jama",provider,42435438258,TRUGANINA,VIC,3029,,,,"On the 28 March 2025, a compliance notice was issued to Adem, Abdulkadir Jama under section 73ZM of the National Disability Insurance Scheme Act 2013 (NDIS Act) on the basis that a delegate of the Commissioner reasonably believes that Adem, Abdulkadir Jama has contravened section 73J of the NDIS Act. More specifically, the failure by Adem, Abdulkadir Jama to commence a mid‐term audit within 18 months of the entity’s registration coming into force. The notice requires Adem, Abdulkadir Jama to take certain action to address non‐compliance with section 73H of the NDIS Act.",,2026-03-30 08:41:33.609896+00:00,True,abn:42435438258,adem abdulkadir jama,"Adem, Abdulkadir Jama","Adem, Abdulkadir Jama",42435438258,VIC,3029,TRUGANINA,provider,1,compliance_notice,2025-03-28T17:00:00,2025-03-28T17:00:00,compliance_notice,ER - Compliance notice,1,False,42435438258,,"ADEM, ABDULKADIR JAMA",Individual/Sole Trader,VIC,3029,html_fallback,,,0,,,0.0,source_abn_exact,,,,,,,,,,,,,,,,
34fa6146dde9e215d311,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,conditional,2025-08-28 17:00:00,2025-09-24 17:00:00,2025-08-28 17:00,2025-09-24 17:00,Adept Care & Continence Equipment Pty Ltd,provider,99670973074,CROYDON,NSW,2132,,,,"On the 29 May 2025, a compliance notice was issued to Adept Care &amp; Continence Equipment Pty Ltd under section 73ZM of the National Disability Insurance Scheme Act 2013 (NDIS Act) on the basis that a delegate of the Commissioner reasonably believes that Adept Care &amp; Continence Equipment Pty Ltd has contravened section 73J of the NDIS Act. More specifically, the failure by Adept Care &amp; Continence Equipment Pty Ltd to commence a conditional audit three months after service delivery has commenced. The notice requires Adept Care &amp; Continence Equipment Pty Ltd to take certain action in order to address non-compliance with section 73H of the NDIS Act.",,2026-03-30 08:41:33.609896+00:00,True,abn:99670973074,adept care and continence equipment,Adept Care & Continence Equipment Pty Ltd,Adept Care & Continence Equipment Pty Ltd,99670973074,NSW,2132,CROYDON,provider,1,compliance_notice,2025-08-28T17:00:00,2025-08-28T17:00:00,compliance_notice,ER - Compliance notice,1,False,99670973074,670973074,ADEPT CARE & CONTINENCE EQUIPMENT PTY LTD,Australian Private Company,NSW,2132,html_fallback,,,0,,,0.0,source_abn_exact,,abn_exact,ADEPT CARE & CONTINENCE EQUIPMENT PTY LTD,,REGD,APTY,LMSH,PROP,01/09/2023,,,,Y,,99670973074,670973074
af57d6281fd8f36c2169,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,conditional,2025-08-28 17:00:00,2025-09-24 17:00:00,2025-08-28 17:00,2025-09-24 17:00,Adept Care Services Pty Ltd,provider,27667198183,COOMERA,QLD,4209,,,,"On the 29 May 2025, a compliance notice was issued to Adept Care Services Pty Ltd under section 73ZM of the National Disability Insurance Scheme Act 2013 (NDIS Act) on the basis that a delegate of the Commissioner reasonably believes that Adept Care Services Pty Ltd has contravened section 73J of the NDIS Act. More specifically, the failure by Adept Care Services Pty Ltd to commence a conditional audit three months after service delivery has commenced. The notice requires Adept Care Services Pty Ltd to take certain action in order to address non-compliance with section 73H of the NDIS Act",,2026-03-30 08:41:33.609896+00:00,True,abn:27667198183,adept care services,Adept Care Services Pty Ltd,Adept Care Services Pty Ltd,27667198183,QLD,4209,COOMERA,provider,1,compliance_notice,2025-08-28T17:00:00,2025-08-28T17:00:00,compliance_notice,ER - Compliance notice,1,False,27667198183,667198183,ADEPT CARE SERVICES PTY LTD,Australian Private Company,QLD,4209,html_fallback,,,0,,,0.0,source_abn_exact,,abn_exact,ADEPT CARE SERVICES PTY LTD,,REGD,APTY,LMSH,PROP,12/04/2023,,,,Y,,27667198183,667198183
6df77b8b147862a8afee,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,conditional,2025-11-14 17:00:00,,2025-11-14 17:00,,Admiral Care Pty Ltd t/as ADMIRAL CARE PTY LTD,provider,76675386240,Wollert,VIC,3750,,,,"Admiral Care Pty Ltd t/as ADMIRAL CARE PTY LTD is required to take action to address alleged non-compliance with section 73J of the National Disability Insurance Scheme Act 2013. More specifically, Admiral Care Pty Ltd t/as ADMIRAL CARE PTY LTD is required by 5 December 2025 to take action to engage an approved quality audit to complete a conditional audit in accordance with conditions of registration imposed under section 73G section of the National Disability Insurance Scheme Act 2013 and by 24 February 2026 to provide the NDIS Commission a copy of the completed conditional audit report. Further information: The compliance notice was issued on the basis that a delegate of the Commissioner was aware of information that suggests that Admiral Care Pty Ltd t/as ADMIRAL CARE PTY LTD. may be contravening section 73J of the NDIS Act, by allegedly failing to commence a conditional audit within 3 months of commencing service in any of the classes of support that require certification assessment.",support that require certification assessment,2026-03-30 08:41:33.609896+00:00,True,abn:76675386240,admiral care t as admiral care,Admiral Care Pty Ltd t/as ADMIRAL CARE PTY LTD,Admiral Care Pty Ltd t/as ADMIRAL CARE PTY LTD,76675386240,VIC,3750,Wollert,provider,1,compliance_notice,2025-11-14T17:00:00,2025-11-14T17:00:00,compliance_notice,ER - Compliance notice,1,False,76675386240,675386240,ADMIRAL CARE PTY LTD,Australian Private Company,VIC,3750,html_fallback,,,0,,,0.0,source_abn_exact,,abn_exact,ADMIRAL CARE PTY LTD,,REGD,APTY,LMSH,PROP,28/02/2024,,,,Y,,76675386240,675386240
f7d07cf78318b2c7f285,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,,2025-08-13 17:00:00,2025-12-16 17:00:00,2025-08-13 17:00,2025-12-16 17:00,Adom Enterprise Pty Ltd,provider,85664153173,Green Valley,NSW,2168,,,,"Adom Enterprise Pty Ltd, ADOM DISABILITY &amp; AGED CARE SERVICES is required to take action to address alleged non-compliance with section 73J of the National Disability Insurance Scheme Act 2013. More specifically, Adom Enterprise Pty Ltd, ADOM DISABILITY &amp; AGED CARE SERVICES is required by 28 August 2025 to take action to engage an approved quality audit to complete a mid-term audit in accordance with section 13B of the National Disability Insurance Scheme (Provider Registration and Practice Standards) Rules 2018 and by 13 November 2025 to provide the NDIS Commission a copy of the completed mid-term audit report. The compliance notice was issued on the basis that a delegate of the Commissioner was aware of information that suggests that Adom Enterprise Pty Ltd, ADOM DISABILITY &amp; AGED CARE SERVICES may be contravening section 73J of the NDIS Act, by allegedly failing to commence a mid-term audit within 18 months the registration coming into force.",,2026-03-30 08:41:33.609896+00:00,True,abn:85664153173,adom enterprise,Adom Enterprise Pty Ltd,Adom Enterprise Pty Ltd,85664153173,NSW,2168,Green Valley,provider,1,compliance_notice,2025-08-13T17:00:00,2025-08-13T17:00:00,compliance_notice,ER - Compliance notice,1,False,85664153173,664153173,ADOM ENTERPRISE PTY LTD,Australian Private Company,NSW,2168,html_fallback,,,0,,,0.0,source_abn_exact,,abn_exact,ADOM ENTERPRISE PTY LTD,,REGD,APTY,LMSH,PROP,29/11/2022,,,,Y,,85664153173,664153173
de3d6bca05e17e34a5cc,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Banning Order,banning_order,permanent,2025-08-08 17:00:00,,2025-08-08 17:00,,"Adonis Zane, also known as Adam Tiba and Adam Zain",individual,,Bankstown,NSW,2200,,,,"On 30 July 2025, a permanent banning order was made under sections 73ZN(2)(a)(iii) of the National Disability Insurance Scheme Act 2013. The banning order permanently prohibits Adonis Zane, also known as Adam Tiba and Adam Zain from: 1. engaging in activities that a member of the key personnel of an National Disability Insurance Scheme (NDIS) provider would undertake, to the extent that those activities relate to NDIS supports or services; 2. engaging in activities that would be undertaken by a consultant for an NDIS provider, to the extent that those activities relate to NDIS supports or services; 3. engaging in activities that would be undertaken by an auditor for an NDIS provider, to the extent that those activities relate to NDIS supports or services; 4. engaging in activities in a non-service and non-support delivery role for an NDIS provider, to the extent that those activities have a direct effect on the provision of NDIS funded supports or services to people with disability in the NDIS; 5. engaging in the provision or management of NDIS supports, services or funding to people with disability in the NDIS; 6. Providing or being involved or assisting in the provision, to any NDIS participant, of any supports or services under a participant’s plan;7. Engaging in any work or providing or performing any service or services (whether paid or unpaid), for or on behalf of any NDIS Provider, which may occasion any personal contact between you and an NDIS Participant. This permanent Banning Order takes effect on 8 August 2025 at 5:00PM AEST and operates across all states and territories of Australia.",support delivery role for an NDIS provider,2026-03-30 08:41:33.609896+00:00,True,name_state:adonis zane also known as adam tiba and adam zain|NSW,adonis zane also known as adam tiba and adam zain,"Adonis Zane, also known as Adam Tiba and Adam Zain","Adonis Zane, also known as Adam Tiba and Adam Zain",,NSW,2200,Bankstown,individual,1,banning_order,2025-08-08T17:00:00,2025-08-08T17:00:00,banning_order,ER - Banning Order,1,True,,,"Adonis Zane, also known as Adam Tiba and Adam Zain",,NSW,2200,html_fallback,"Adonis Zane, also known as Adam Tiba and Adam Zain","Adonis Zane, also known as Adam Tiba and Adam Zain; Adonis Zane also known as Adam Tiba and Adam Zain; adonis zane also known as adam tiba and adam zain; Adonis Zane; adonis zane; Adam Tiba; adam tiba; Adam Zain; adam zain",12,"Adonis Zane, also known as Adam Tiba and Adam Zain",ADAM ZEIN,0.2731,searched_name_rejected,Best ABN candidate did not clear conservative thresholds.,,,,,,,,,,,,,,,
125adde4693aaae63e23,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Banning Order,banning_order,permanent,2025-08-08 17:00:00,,2025-08-08 17:00,,Adrian Baker,individual,,Dandenong North,VIC,3175,,,,"On 25 July 2025, a permanent banning order was made under section 73ZN(2)(a)(i) of the National Disability Insurance Scheme Act 2013 prohibiting Mr Adrian Baker from providing disability supports and services to NDIS-funded participants in the National Disability Insurance Scheme.The permanent banning order is effective from 5:00pm AEST on 8 August 2025, across all states and territories of Australia.",,2026-03-30 08:41:33.609896+00:00,True,name_state:adrian baker|VIC,adrian baker,Adrian Baker,Adrian Baker,,VIC,3175,Dandenong North,individual,1,banning_order,2025-08-08T17:00:00,2025-08-08T17:00:00,banning_order,ER - Banning Order,1,True,17282929753,,"BAKER, ADRIAN",Individual/Sole Trader,VIC,3030,html_fallback,Adrian Baker,Adrian Baker; adrian baker,5,Adrian Baker,ADRIAN BAKER,1.0,searched_name_exact,Exact canonical name match from free ABN search.,,,,,,,,,,,,,,,
b345d7729edd866b5f9e,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Banning Order,banning_order,,2023-08-11 17:00:00,2028-08-11 17:00:00,2023-08-11 17:00,2028-08-11 17:00,Adrian Bembrick,individual,,Modbury,SA,5092,,,,"On 28 July 2023, a banning order was made under sections 73ZN(2)(a)(i) and 73ZN(2)(a)(iii) of the National Disability Insurance Scheme Act 2013 (NDIS Act) prohibiting Adrian Bembrick for a period of five (5) years, effective from 5:00pm on 11 August 2023, from being involved, directly or indirectly, in the provision of any activities related to the management of NDIS plan funds; and holding a key personnel role, as defined under section 11A of the NDIS Act, with any NDIS provider.",,2026-03-30 08:41:33.609896+00:00,True,name_state:adrian bembrick|SA,adrian bembrick,Adrian Bembrick,Adrian Bembrick,,SA,5092,Modbury,individual,1,banning_order,2023-08-11T17:00:00,2023-08-11T17:00:00,banning_order,ER - Banning Order,1,True,,,Adrian Bembrick,,SA,5092,html_fallback,Adrian Bembrick,Adrian Bembrick; adrian bembrick,4,Adrian Bembrick,ADRIAN CAMERON BEMBRICK,0.8026,searched_name_rejected,Best ABN candidate did not clear conservative thresholds.,,,,,,,,,,,,,,,
28e97d5630e3fa0651bf,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Banning Order,banning_order,permanent,2024-04-24 17:00:00,,2024-04-24 17:00,,Adrian Metly,individual,,Chester Hill,NSW,2162,,,,"On 15 April 2024, a banning order was made under sections 73ZN(2)(a)(i) and 73ZN(2)(b) of the National Disability Insurance Scheme Act 2013 prohibiting Adrian METLY from providing disability supports and services, directly or indirectly, to people with disability permanently, effective from 24 April 2024 at 5:00pm.",,2026-03-30 08:41:33.609896+00:00,True,name_state:adrian metly|NSW,adrian metly,Adrian Metly,Adrian Metly,,NSW,2162,Chester Hill,individual,1,banning_order,2024-04-24T17:00:00,2024-04-24T17:00:00,banning_order,ER - Banning Order,1,True,87907336771,,"METLY, ADRIAN",Individual/Sole Trader,NSW,2162,html_fallback,Adrian Metly,Adrian Metly; adrian metly,4,Adrian Metly,Adrian Metly,1.0,searched_name_exact,Exact canonical name match from free ABN search.,,,,,,,,,,,,,,,
e95f6e419c53e30da709,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,,2025-10-24 17:00:00,,2025-10-24 17:00,,ADS Care PTY. LTD.,provider,18160332418,Norwest,NSW,2153,,,,On the 24 October 2025 a compliance notice was issued to ADS Care PTY LTD under section 73ZM of the National Disability Insurance Scheme Act 2013 (NDIS Act) on the basis that a delegate of the Commissioner reasonably believes that ADS Care PTY LTD has contravened section 73J of the NDIS Act. The notice requires ADS Care PTY LTD to take certain action in order to address non-compliance with section 73F of the NDIS Act.,,2026-03-30 08:41:33.609896+00:00,True,abn:18160332418,ads care,ADS Care PTY. LTD.,ADS Care PTY. LTD.; ADS CARE PTY. LTD.,18160332418,NSW,2153,Norwest,provider,2,compliance_notice,2025-08-13T17:00:00,2025-10-24T17:00:00,compliance_notice,ER - Compliance notice,2,False,18160332418,160332418,ADS CARE PTY. LTD.,Australian Private Company,NSW,2153,html_fallback,,,0,,,0.0,source_abn_exact,,abn_exact,ADS CARE PTY. LTD.,,REGD,APTY,LMSH,PROP,12/09/2012,,,,Y,,18160332418,160332418
0ac94d8a2a49883413fe,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,,2025-08-13 17:00:00,2025-12-16 17:00:00,2025-08-13 17:00,2025-12-16 17:00,ADS CARE PTY. LTD.,provider,18160332418,Norwest,NSW,2153,,,,"Ads Care Pty. Ltd., Ads Care Pty Ltd is required to take action to address alleged non-compliance with section 73J of the National Disability Insurance Scheme Act 2013. More specifically, Ads Care Pty. Ltd., Ads Care Pty Ltd is required by 28 August 2025 to take action to engage an approved quality audit to complete a mid-term audit in accordance with section 13B of the National Disability Insurance Scheme (Provider Registration and Practice Standards) Rules 2018 and by 13 November 2025 to provide the NDIS Commission a copy of the completed mid-term audit report.The compliance notice was issued on the basis that a delegate of the Commissioner was satisfied that Ads Care Pty. Ltd., Ads Care Pty Ltd, has contravened section 73J of the NDIS Act, by allegedly failing to commence a mid-term audit within 18 months the registration coming into force.",,2026-03-30 08:41:33.609896+00:00,True,abn:18160332418,ads care,ADS Care PTY. LTD.,ADS Care PTY. LTD.; ADS CARE PTY. LTD.,18160332418,NSW,2153,Norwest,provider,2,compliance_notice,2025-08-13T17:00:00,2025-10-24T17:00:00,compliance_notice,ER - Compliance notice,2,False,18160332418,160332418,ADS CARE PTY. LTD.,Australian Private Company,NSW,2153,html_fallback,,,0,,,0.0,source_abn_exact,,abn_exact,ADS CARE PTY. LTD.,,REGD,APTY,LMSH,PROP,12/09/2012,,,,Y,,18160332418,160332418
784bcda171aa01c73935,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Suspension of registration,other,,2022-06-21 17:00:00,2022-08-20 17:00:00,2022-06-21 17:00,2022-08-20 17:00,Advance Accessibility Services Pty Ltd,provider,80632216454,Merrylands,NSW,2160,4-BZ3CE48,,"101 accommodation/tenancy assistance; 104 high intensity daily personal activities; 106 assistance in coordinating or managing life stages, transitions and supports; 107 assistance with daily personal activities; 108 assistance with travel/transport arrangements; 114 community nursing care; 115 assistance with daily life tasks in a group or shared living arrangement; 116 innovative community participation; 117 development of daily living and life skills; 120 household tasks; 125 participation in community, social and civic activities; 127 management of funding for supports in participant plans; 136 group and centre‑based activities","On 9 June 2022, a suspension notice was issued to Advance Accessibility Services Pty Ltd, suspending the provider’s registration for a period of 30 days, effective 21 June 2022. The suspension of registration was based on sections 73N(1)(a) and 73N(1(d) of the National Disability Insurance Scheme Act 2013",,2026-03-30 08:41:33.609896+00:00,True,abn:80632216454,advance accessibility services,Advance Accessibility Services Pty Ltd,Advance Accessibility Services Pty Ltd,80632216454,NSW,2160,Merrylands,provider,2,other; banning_order,2022-06-21T17:00:00,2022-08-26T17:00:00,banning_order,ER - Banning Order,2,False,80632216454,632216454,ADVANCE ACCESSIBILITY SERVICES PTY LTD,Australian Private Company,NSW,2170,html_fallback,,,0,,,0.0,source_abn_exact,,,,,,,,,,,,,,,,
a6aaef699fb7bcdd3aa5,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Banning Order,banning_order,,2022-08-26 17:00:00,2024-08-26 17:00:00,2022-08-26 17:00,2024-08-26 17:00,Advance Accessibility Services Pty Ltd,provider,80632216454,Merrylands,NSW,2160,,,,"On 15 August 2022, a banning order notice was made under section 73ZN(1)(a) of the National Disability Insurance Scheme Act 2013 prohibiting Advance Accessibility Services Pty Ltd from being involved in the provision of supports or services to NDIS participants, both directly and indirectly, for a period of 2 years, effective from 5:00 pm on 26 August 2022.",,2026-03-30 08:41:33.609896+00:00,True,abn:80632216454,advance accessibility services,Advance Accessibility Services Pty Ltd,Advance Accessibility Services Pty Ltd,80632216454,NSW,2160,Merrylands,provider,2,other; banning_order,2022-06-21T17:00:00,2022-08-26T17:00:00,banning_order,ER - Banning Order,2,False,80632216454,632216454,ADVANCE ACCESSIBILITY SERVICES PTY LTD,Australian Private Company,NSW,2170,html_fallback,,,0,,,0.0,source_abn_exact,,,,,,,,,,,,,,,,
bb0e940f2901d66dd566,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,conditional,2025-08-28 17:00:00,2025-09-24 17:00:00,2025-08-28 17:00,2025-09-24 17:00,Advanced Care Continence And Nursing Service Pty Ltd,provider,53668288560,BERALA,NSW,2141,,,,"On the 29 May 2025, a compliance notice was issued to Advanced Care Continence And Nursing Service Pty Ltd under section 73ZM of the National Disability Insurance Scheme Act 2013 (NDIS Act) on the basis that a delegate of the Commissioner reasonably believes that Advanced Care Continence And Nursing Service Pty Ltd has contravened section 73J of the NDIS Act. More specifically, the failure by Advanced Care Continence And Nursing Service Pty Ltd to commence a conditional audit three months after service delivery has commenced. The notice requires Advanced Care Continence And Nursing Service Pty Ltd to take certain action in order to address non-compliance with section 73H of the NDIS Act.",,2026-03-30 08:41:33.609896+00:00,True,abn:53668288560,advanced care continence and nursing service,Advanced Care Continence And Nursing Service Pty Ltd,Advanced Care Continence And Nursing Service Pty Ltd,53668288560,NSW,2141,BERALA,provider,1,compliance_notice,2025-08-28T17:00:00,2025-08-28T17:00:00,compliance_notice,ER - Compliance notice,1,False,53668288560,668288560,ADVANCED CARE CONTINENCE AND NURSING SERVICE PTY LTD,Australian Private Company,NSW,2141,html_fallback,,,0,,,0.0,source_abn_exact,,abn_exact,ADVANCED CARE CONTINENCE AND NURSING SERVICE PTY LTD,,REGD,APTY,LMSH,PROP,26/05/2023,,,,Y,,53668288560,668288560
